2839	provincia encuentra municipio tudela	Geografía	13
2840	llama estadio real murcia	Deportes	1
2841	peones color ajedrez	Miscelánia	14
2842	espacio ocupa cuerpo	Miscelánia	14
2843	gran director orquesta nació graz (austria)	Música	2
2845	número xvii está escrito números romanos	Miscelánia	14
2846	llama interprete comandos linux	Tecnología	10
2847	llama danza popular brasileña parece combate practicada antiguos esclavos	Miscelánia	14
2848	cául significado cleopatra	Historia y cultura	7
2849	lugar ocupó china medallero juegos olímpicos atlanta 1996	Deportes	1
2850	constelación pertenece nath	Ciencias	9
2851	compuso sinfonía nº6	Música	2
2852	tema nothing else matters	Música	2
2853	mítico jugador real madrid apodado galerna cantábrico	Deportes	1
2854	canción re arrenged	Música	2
2855	viajero través ciberespacio siguientes palabras corresponde descripción	Lengua y literatura	17
2856	gimli	Miscelánia	14
2857	comunidad autónoma encuentra municipio abanilla	Geografía	13
2858	cúantas medallas consiguió suiza juegos olímpicos barcelona 1992	Deportes	1
2859	grupo canta we like to party	Música	2
2860	5 punto tarde	Miscelánia	14
2861	moneda república dominica	Geografía	13
2862	estructuras dan lugar membranas extraembrionarias	Biología	18
2863	ciudad encuentra parlamento canada	Geografía	13
2864	cúal nombre pila poeta francés rimbaud	Lengua y literatura	17
2865	pintor cristo sangre	Arte	8
2866	son colores bandera lituania	Miscelánia	14
2867	país encuentra ciudad aquisgrán	Geografía	13
2868	tema missing	Música	2
2869	ciudad formó grupo barricada	Música	2
2871	cúal capital bangladesh	Geografía	13
2873	9 cuarto mañana	Lógica e ingenio	6
2875	planeta pertenece satélite lisitea	Ciencias	9
2876	cúal capital chipre	Geografía	13
2877	disco sound of white noise	Música	2
2879	siguientes comandos msdos borramos consola	Tecnología	10
2880	cúal siguientes película monty python	Cine	3
2881	tratado otorgó gran ducado luxemburgo independencia	Historia y cultura	7
2882	conoce organismo vivo fijado superficies externas organismo	Biología	18
2883	palabra expresa sustitución significante comparte rasgo significado	Lengua y literatura	17
2884	comunidad autónoma encuentra municipio noja	Geografía	13
2885	escribió reglones torcidos dios	Lengua y literatura	17
2886	profesion raquel meyer	Corazón y famosos	12
2887	burdo grotesco mal gusto	Lengua y literatura	17
2888	cúal capital austria	Geografía	13
2889	llama actor interpreta jack shephard serie lost	Series y televisión	20
2890	figura forma espiral caracol usada motivo ornamental	Lengua y literatura	17
2891	docena	Miscelánia	14
2892	película cómica trabajó carmen electra	Cine	3
2893	actos consta celestina	Lengua y literatura	17
2894	llama gran compositor nacido bergen	Música	2
2895	estructura fifo asemejar	Tecnología	10
2896	pintó rendición breda	Lengua y literatura	17
2897	gano george bush junior elecciones estados unidos primera vez presentó	Historia y cultura	7
2898	capital alta mundo	Geografía	13
2899	comunidad autónoma encuentra municipio nájera	Geografía	13
2900	portero selección española fútbol partido malta terminó 12 1 1983	Deportes	1
2901	ajedrecista hizo título mundial disputar final bobby fischer	Deportes	1
2902	soap opera sinónimo	Lengua y literatura	17
2903	capital niger	Geografía	13
2904	pintó venere organista	Arte	8
2905	grupo canta quiero morir	Música	2
2906	novela leonardo sciascia trata misterioso asesinato centro regido iglesia	Lengua y literatura	17
2907	autor tres gracias	Lengua y literatura	17
2908	dónde grupo música avalanch	Música	2
2909	descubrió adn	Historia y cultura	7
2910	velocidad viaja luz hipotético vacío	Ciencias	9
2911	( 9 + 7 + 5 ) / 7 =	Lógica e ingenio	6
2912	grupo formaban alla finales 60 jeff beck jimmy page eric clapton	Música	2
2913	año comenzó antena 3 retransmisiones	Series y televisión	20
2914	comunidad autónoma encuentra municipio reinosa	Geografía	13
2915	canción dancing with tears in my eyes	Música	2
2916	grupo guitarrista johnny depp	Música	2
2917	grupo tema black metal	Música	2
2918	dirigió 1934 negro tenía alma blanca	Cine	3
2919	usuarios haber máximo windows xp	Tecnología	10
2920	vocales alfabeto	Lengua y literatura	17
2921	sentidos atrofiados selma hermana marge simpson	Series y televisión	20
2922	escribió aforismos	Lengua y literatura	17
2923	importante sea podremos olvidar	Lengua y literatura	17
2924	provincia encuentra municipio almunia doña godina	Geografía	13
2925	partícula completa virus formada material genético cubierta	Biología	18
2926	ganó copa rey española fútbol temporada 08/09	Deportes	1
2927	equipo fútbol ganó champions league 2010	Deportes	1
2928	años transcurrió primera guerra mundial	Historia y cultura	7
2929	dirigió casa hechizada	Cine	3
2930	estructura lifo asemejar	Tecnología	10
2931	consiguió primera medalla oro olímpica continente africano	Deportes	1
2932	escribió cabaña tio tom	Lengua y literatura	17
2933	egipto conoce diosa maternidad lactancia	Historia y cultura	7
2934	capital gambia	Geografía	13
2935	comunidad autónoma encuentra municipiod tudela	Geografía	13
2936	capital botswana	Geografía	13
2937	tema i just wanna kiss	Música	2
2938	cuadro ciencia caridad	Arte	8
2939	señor anillos escudo armas ejércitos saruman	Cine	3
2940	equipo jugaba chechu biriukov	Deportes	1
2941	escribió sastrecillo valiente	Lengua y literatura	17
2942	famoso periodista deportivo lucía pajarita	Deportes	1
2943	grupo característico compuestos orgánicos denominados ácidos carboxílicos	Ciencias	9
2944	año apareció pluto	Historia y cultura	7
2945	famoso grupo 80 formaba parte morrisey	Música	2
2946	cúal capital andorra	Geografía	13
2947	año ganó ayrton senna primer mundial fórmula 1	Deportes	1
2948	premio nobel 1956	Historia y cultura	7
2949	tema don´t let the sun go down on	Música	2
2950	escribe numeros romanos número 1 416	Miscelánia	14
2951	cúal capital españa	Geografía	13
2952	palabra conoce pérdida total pestañas	Biología	18
2953	resultado matemático siguiente operación ( 3 x 8 9 ) / 5	Lógica e ingenio	6
2954	primer pintor experimentar beneficios pintura aire libre	Arte	8
2955	escribió camino swann	Lengua y literatura	17
2956	autor peste	Lengua y literatura	17
2957	tipo adverbio término ayer	Lengua y literatura	17
2958	corrientes literarias influyeron obra franz kafka	Lengua y literatura	17
2959	disco deep purple aparecia smoke in the water	Música	2
2960	actriz interpreta papel ofelia hamlet kenneth branagh	Cine	3
2961	llama control continuidad acción	Lengua y literatura	17
2962	disco pornograffitti	Música	2
2963	provoca pelea sprinfield selviville (los simpsons)	Series y televisión	20
2964	ganó tour francia año 1990	Deportes	1
2965	llama límite superior estratosfera	Ciencias	9
2966	moneda malta	Geografía	13
2967	nombre completo homer simpson	Series y televisión	20
2968	cúal moneda albania	Geografía	13
2969	canción settin ' sun	Música	2
2970	( 5 x 9 + 9 ) / 6 =	Lógica e ingenio	6
2971	planeta pertenece satélite umbriel	Ciencias	9
2972	cúal rasgo fundamental castellano sefardita	Lengua y literatura	17
2973	simpson disparó burns	Series y televisión	20
2974	química elemento químico c	Ciencias	9
2975	canción scrubs	Música	2
2976	faraón hereje	Historia y cultura	7
2978	célebre pintor hizo famosos paisajes borinage	Arte	8
2979	pintó expolio	Arte	8
2980	nombre completo new york knicks	Deportes	1
2981	tema here i go again	Música	2
2983	nombre hemorragia membrana mucosa pulmonar	Biología	18
2984	equipo español ganó liga temporada 2008/2009	Deportes	1
2985	atribuyó durante años asesinato kennedy	Historia y cultura	7
2986	llama novia mazinger z	Series y televisión	20
2987	dirigió viaje parte	Cine	3
2988	tema do what i say	Música	2
2989	significa javier	Lengua y literatura	17
2990	química elemento corresponde h	Geografía	13
2991	cúal capital camboya	Geografía	13
2992	ciudad podríamos encontrar basílica san sebastián catacumbas	Geografía	13
2993	cúal ciudades está europa	Geografía	13
2994	cúal capital macedonia	Geografía	13
2995	pertenece canción i 'm going slightly mad	Música	2
2996	tema apocalipsis 25d	Música	2
2997	tema alégrame día	Música	2
2998	cuidad encuentra cuadro entierro conde orgaz	Arte	8
2999	significan siglas eta	Miscelánia	14
3000	dedicaba robe iniesta cantante extremoduro hacerse famoso	Música	2
3001	escribió anticristo	Lengua y literatura	17
3002	capital moldavia	Geografía	13
3003	grupo tema wish you were here	Música	2
3004	ciencia iter	Ciencias	9
3005	lago profundo mundo	Geografía	13
3006	sucedió crack bolsa nueva york	Historia y cultura	7
3007	cúal capital bolivia	Geografía	13
3008	grupo canta domino dancing	Música	2
3009	cúal capital alemania	Geografía	13
3010	discípulos eratóstenes ptolomeo	Historia y cultura	7
3011	fué pichicho liga española temporada 2000/2001	Deportes	1
3012	estilo arquitectonico pertenece notre damme paris	Arte	8
3014	terminó año número 1 tennis mundial 2010	Deportes	1
3015	significa kremlin	Lengua y literatura	17
3016	significan informática siglas jpeg	Tecnología	10
3017	nombre arma inicial vincent final fantasy vii	Videojuegos	16
3018	siguientes aeon final fantasy x	Videojuegos	16
3019	apellido personaje mass effect	Videojuegos	16
3020	año salió mercado juego fallout 2	Videojuegos	16
3021	siguientes saga black isle studios	Videojuegos	16
3022	empresa squaresoft hizo famosa franquicia videojuegos	Videojuegos	16
3023	empresa desarrolladora nuevo dungeon siege 3	Videojuegos	16
3024	actor interpreta hombre realmente mató liberty valance	Cine	3
3025	continua siguiente frase: sargento artillería highway	Cine	3
3026	little bill daggett	Cine	3
3027	película son personajes alfredo totó	Cine	3
3028	capital montana estados unidos	Geografía	13
3029	año fundó google inc	Internet	11
3030	ciudades perteneció civilización maya	Historia y cultura	7
3031	parte mundo tendrías viajar ver ruinas anazasi	Historia y cultura	7
3032	comunidad autónoma encuentra cuna castellano	Geografía	13
3033	llama primera hija david bustamante paula echevarría	Corazón y famosos	12
3034	nombres bíblico	Religión	15
3035	serie lost profesión jack	Series y televisión	20
3036	significa siguiente expresión fuuuuuuu	Internet	11
3037	película siete novias siete hermanos nombre hermano pequeño	Cine	3
3038	protagonista película americano parís	Cine	3
3039	creo canción mamma	Música	2
3040	nombre compañía aérea nacional australia	Miscelánia	14
3041	tipo verso aparece iliada odisea	Lengua y literatura	17
3042	aviador alemán inventó dirigible	Miscelánia	14
3043	equipo merengue	Deportes	1
3044	platy	Miscelánia	14
3045	director 127 horas	Cine	3
3046	capital suecia	Geografía	13
3047	poblaciones española	Geografía	13
3048	interpretó tony montana película scarface	Cine	3
3049	nombre estrella mar serie infantil bob esponja	Infantil	19
3050	actor protagonista serie the shield margen ley	Series y televisión	20
3051	llama bajista iron maiden	Música	2
3052	famoso escritor apodaron manco lepanto	Lengua y literatura	17
3053	equipo ganó anillo finales nba 2011	Deportes	1
3054	elegido alcalde después elecciones municipales 22 mayo 2011	Historia y cultura	7
3055	escaños hay actualmente parlament catalunya	Historia y cultura	7
3056	llama famoso grupo metal caracterizado horripilantes máscaras	Música	2
3057	color obtendremos mezclamos azul amarillo	Infantil	19
3058	programa pudimos conocer neng castefa	Series y televisión	20
3059	grupo famosa canción 'sleeping in my car '	Música	2
3060	nombre actor interpreta doctor gregory house	Series y televisión	20
3061	grupo español lp animales	Música	2
3062	dónde grupo metal machine head	Música	2
3063	grupo metal bateria joey jordison	Música	2
3064	midriasis	Biología	18
3065	nombre común quercus robur	Biología	18
3066	beben vacas	Lógica e ingenio	6
3067	año nave apolo 11 exploró luna	Ciencias	9
3068	rosebud película ciudadano kane	Cine	3
3069	actor banacek	Series y televisión	20
3070	llama estrecho separa sicilia resto italia	Geografía	13
3071	nombre musa propicia arte danza	Historia y cultura	7
3072	serie castle nombre completo escritor	Series y televisión	20
3073	autor cuadro oleo mujer sombrero	Arte	8
3074	son protagonistas niños brasil	Cine	3
3075	ganó mundial fútbol femenino celebrado alemania durante verano 2011	Deportes	1
3077	llamaba nave alien octavo pasajero	Cine	3
3078	segundos hora	Ciencias	9
3079	jugadores sido internacional absoluto selección española	Deportes	1
3080	tipo animal anuro	Biología	18
3081	siguientes animales longevo	Biología	18
3082	platito avellanas día recogen noche desparraman	Lógica e ingenio	6
3083	escritor corresponde psudónimo azorín	Lengua y literatura	17
3084	escritor corresponde psudónomo tirso molina	Lengua y literatura	17
3085	escritor corresponde pseudónomo clarín	Lengua y literatura	17
3086	escritor corresponde pseudónimo fígaro	Lengua y literatura	17
3087	siguientes libros pertenece gore vidal	Lengua y literatura	17
3088	novela basa película blade runner	Cine	3
3089	ciudad nació picasso	Arte	8
3090	cuerdas guitarra	Música	2
3091	nombre faraón repetido	Historia y cultura	7
3092	nacionalidad panenka	Deportes	1
3093	animal terrestre veloz	Biología	18
3094	significan siglas iva	Ciencias	9
3095	frase	Historia y cultura	7
3096	pez conoce	Historia y cultura	7
3097	conocida popularmente pintura rendición breda	Arte	8
3098	película obtuvo oscar mejor actor principal gregory peck	Cine	3
3099	años lustro	Historia y cultura	7
3100	tarda tierra dar vuelta sol	Miscelánia	14
3101	pertenece siguiente equación: = mx + b	Ciencias	9
3102	color obtenemos suma colores	Miscelánia	14
3103	colores componen bandera portuguesa	Miscelánia	14
